date,maxtp(Maximum Air Temperature - degrees C),mintp(Minimum Air Temperature - degrees C),gmin(Grass Minimum Temperature - degrees C),rain(Precipitation Amount - mm),cbl (Mean CBL Pressure-hpa),wdsp(Mean Wind Speed - knot),pe(Potential Evapotranspiration - mm),evap(Evaporation -mm)
3-Aug-81,20.1,14,10.6,0,1013.3,8.4,2.3,3.1
4-Aug-81,21.1,12.1,11.5,0,1015.3,4.3,2.9,3.9
5-Aug-81,22.5,12.2,10.5,0,1012.8,5.5,3.1,4.2
6-Aug-81,19.2,12.9,10.9,0,1011.9,7.4,2.9,4.1
7-Aug-81,17,12.7,12.8,0,1011.9,4.2,1.4,1.8
8-Aug-81,20.4,11.5,8.7,1.4,1009.4,4.6,2.2,2.9
9-Aug-81,17.1,8.4,5.9,0,1013,6.1,2.2,3
10-Aug-81,20.4,12,9.3,0,1012.8,5.8,3.4,4.5
11-Aug-81,21.6,14.3,10.7,0,1009.8,4.5,2,2.5
12-Aug-81,19.7,14.1,12.3,0.7,1007.8,7,2,2.7
13-Aug-81,21.4,15,13.6,6.2,1005.8,6,1.6,2.1
14-Aug-81,19.2,13.9,14.3,0.2,1009,6.2,2.1,3
15-Aug-81,19.6,12.7,13,0.7,1011.2,6.6,2.2,3
16-Aug-81,18.6,8.1,4.6,0,1015.3,4.3,2.7,3.7
17-Aug-81,20,9.2,5,0,1015.2,7.9,2.2,3
18-Aug-81,19.3,13.3,14.5,0,1011,12.2,2.4,3.3
19-Aug-81,17,12.1,10.7,1,1003.8,16.4,1.4,2.2
20-Aug-81,17,11.7,8,0.4,1002.6,11,2.3,3.3
21-Aug-81,19.4,10.5,10.4,0.1,1006.1,13,2,2.9
22-Aug-81,19.5,14.5,13.9,0,1009.5,12.8,1.6,2.3
23-Aug-81,19.4,15,14.6,0,1014.8,3.9,1.6,2.1
24-Aug-81,21.5,14.4,12.9,0.5,1018.5,5.3,1.7,2.3
25-Aug-81,22.9,14,10.9,0,1020.1,7.5,2.6,3.4
26-Aug-81,19.5,12.1,9.8,0,1021.3,2.6,1.9,2.5
27-Aug-81,18.5,11.6,12.1,0.1,1016.4,2.5,2,2.6
28-Aug-81,19.2,12.6,7.5,0.3,1008.5,3.6,1.7,2.2
29-Aug-81,19.6,13.5,11.2,0,1004.8,2.2,1.9,2.5
30-Aug-81,22.1,13.1,10.2,0,1008,4.8,2.5,3.4
31-Aug-81,17.9,13.2,11.5,0,1009.9,7.8,2.2,3
1-Sep-81,18.5,11.7,9.5,0,1011.8,7,2.3,3.2
2-Sep-81,18.4,12.4,8.8,0,1014.9,7.1,1.8,2.5
3-Sep-81,22.7,15,12.3,0.3,1017.3,5.2,2.3,2.9
4-Sep-81,22.6,16.5,13.4,0,1014.2,10.2,2.8,3.5
5-Sep-81,20,15.7,12.9,0,1013.1,6.5,1.7,2.1
6-Sep-81,20,13.4,10.3,0,1011,2.8,1.6,2.1
7-Sep-81,18.5,13.3,11.5,0,1003.8,3.6,1.4,1.8
8-Sep-81,20.3,14.4,12.5,0,1004.1,6.6,2.5,3.3
9-Sep-81,22.1,12.1,8.1,1.8,1002.8,9.8,2.2,2.9
10-Sep-81,17.5,12.5,14.2,10.5,991.6,14.8,1.9,2.4
11-Sep-81,17.8,9.7,7.9,0.2,993.7,8.9,2.5,3.3
12-Sep-81,17,7.7,1.4,4.3,999.7,2.8,1.6,2.1
13-Sep-81,17.6,6.9,3.1,1,1004.4,5.9,2.1,2.9
14-Sep-81,18.7,10,5,7,1002.8,8.2,1.1,1.5
15-Sep-81,17.5,12.6,11.1,0,1004.5,7.8,1.6,2.1
16-Sep-81,17.4,12.4,11.1,0,1004.4,6.9,1.5,1.9
17-Sep-81,19.4,12.7,10.4,11.9,992.6,7.2,1.5,1.8
18-Sep-81,16.8,10.6,9.4,0.3,986,11.8,2.1,2.9
19-Sep-81,14.2,8.8,7.9,22.3,974.2,14.8,1.2,1.7
20-Sep-81,15.7,8.4,6.6,0,975.8,15.1,2.2,3.2
21-Sep-81,17.2,8.5,5.9,0.2,987.7,9.9,2.1,2.9
22-Sep-81,16.1,8,5.3,0.5,998.5,8.2,1.7,2.3
23-Sep-81,16.7,7.6,4.5,1.4,997,11.6,1.3,1.8
24-Sep-81,17.2,9.9,7.8,1.2,985.7,8.8,2,2.6
25-Sep-81,16.6,8.3,5.4,14,979.1,6.6,1.8,2.4
26-Sep-81,12.9,9.7,7.9,5.4,974.9,6,0.9,1.2
27-Sep-81,15.1,9.6,8.4,5.6,983.8,16.5,1.7,2.4
28-Sep-81,16.1,9,7.5,0,998.4,11.2,1.9,2.6
29-Sep-81,14.6,8.7,5.8,14.9,998.6,7.5,0.9,1.2
30-Sep-81,19.2,12.9,7.5,0,992.2,9.1,1.9,2.4
1-Oct-81,14.1,8.8,10.9,33.4,988.9,10.3,0.7,1
2-Oct-81,8.8,4.4,5,18.4,980.6,16.6,0.5,1
3-Oct-81,11.4,4.8,4.3,8.5,973.6,12.9,1,1.5
4-Oct-81,14.8,8.3,7.4,5.1,985.4,10.2,1,1.3
5-Oct-81,12.5,3.7,1.7,0.2,994.9,7,1.2,1.8
6-Oct-81,11,3.2,-2.1,2.4,990.5,11,1.2,1.7
7-Oct-81,13.2,6.5,4.3,7.4,996,15.4,1.5,2.2
8-Oct-81,15.2,9.6,5.1,4.5,989.5,9.2,0.9,1.2
9-Oct-81,13.9,5.8,8.9,2.9,981.6,20.3,1.5,2.2
10-Oct-81,9.6,3.8,2.1,0.5,990.9,12.1,1,1.4
11-Oct-81,10.5,3.7,1.9,0,996.3,13.2,1.4,2
12-Oct-81,9.9,2.9,1.9,0.2,998.3,11.1,1.1,1.6
13-Oct-81,9.9,1.2,-0.6,0,1004,9.3,1,1.5
14-Oct-81,9.5,0.8,-1,0,1001.6,6,1,1.3
15-Oct-81,10,0,-3.9,0,1002.8,7.1,1.1,1.5
16-Oct-81,11.6,0.8,-2.4,0,1009,5.3,1,1.4
17-Oct-81,11,2.5,-3.6,0.4,1009,7.4,1,1.3
18-Oct-81,12.2,0.5,-4.8,0.6,1005,11,0.8,1.2
19-Oct-81,13.5,7.5,9,10.6,998.3,11,0.5,0.7
20-Oct-81,9.5,2.9,2.6,0.2,1000.1,12.8,0.7,1
21-Oct-81,10.3,3,1,0,1004.2,13.1,1.1,1.5
22-Oct-81,10.1,2.8,-0.4,0,1007.7,7.5,0.8,1.1
23-Oct-81,11.2,5.6,1.5,3.5,1009,7,0.5,0.7
24-Oct-81,11.3,3.7,7.1,1.3,1003.3,8.8,0.5,0.7
25-Oct-81,8.4,1.1,0.5,0.2,1000.8,11.5,0.8,1.2
26-Oct-81,10.2,1.5,-1.4,0.2,1002.1,9.6,0.6,0.8
27-Oct-81,9.3,4.4,2.5,0.2,997.3,14,1.2,1.6
28-Oct-81,10.7,4.6,1.8,2.6,993,11.5,0.8,1
29-Oct-81,8.3,3.6,1,0.3,994.2,13.5,0.8,1.1
30-Oct-81,13.2,3.4,0.6,5.7,991.4,11.2,0.5,0.7
31-Oct-81,13.2,6.6,4.3,0,998.3,13.2,1,1.3
1-Nov-81,16,9.8,7.9,0.2,1003.2,14.8,1.2,1.5
2-Nov-81,14.1,8.5,7.5,0.2,1007,7.2,0.6,0.7
3-Nov-81,15.3,6.5,8.6,4,1005.3,14.4,1.1,1.4
4-Nov-81,11.2,3.7,2.4,0,1016.7,8,0.6,0.7
5-Nov-81,11.2,1.6,-4.1,0,1023,4.8,0.4,0.6
6-Nov-81,10.4,7.7,-2.3,0,1022.5,10.9,0.9,1.1
7-Nov-81,11.6,8.4,6.8,0,1020,10.2,0.8,0.9
8-Nov-81,10.4,6.1,6.6,0,1019.7,6.8,0.6,0.8
9-Nov-81,9.3,6.6,-0.8,0,1020.7,8.9,0.9,1.1
10-Nov-81,10.3,8.3,6.7,0,1013.5,16.1,1.2,1.5
11-Nov-81,11.5,9,8.3,0.8,1006.8,13.7,0.7,1
12-Nov-81,10.5,2.9,4.8,0,1016,9.1,0.5,0.6
13-Nov-81,9.6,2.6,1,0,1023.4,11.2,0.7,0.8
14-Nov-81,10.3,5.7,2.7,0,1022.7,7,1,1.2
15-Nov-81,11.6,4.6,5.6,1.2,1010.4,12,1.1,1.4
16-Nov-81,9.5,3,-0.3,0,1005.2,9,0.6,0.7
17-Nov-81,10.5,7.4,0.8,0.5,997.5,13.5,1,1.2
18-Nov-81,8.4,3.6,5.1,4.7,995.2,8.8,0.4,0.5
19-Nov-81,11.5,3.8,-0.1,0.2,999.1,9.6,0.6,0.7
20-Nov-81,12.9,5,6.8,3.8,997.1,19.2,0.9,1.2
21-Nov-81,13.4,4.1,0.6,0.3,1006.3,12,0.7,0.9
22-Nov-81,14.6,12.1,9.8,0,1003.2,17.6,1.2,1.5
23-Nov-81,15,3.1,10,19.5,997,16.5,1,1.2
24-Nov-81,5.8,0.5,-1.2,0,1012.7,11.7,0.6,0.7
25-Nov-81,8.4,0.4,-1.5,0,1016,10.5,0.4,0.5
26-Nov-81,13.6,8.2,5,4.5,1002.8,16.5,0.7,0.8
27-Nov-81,12,3.6,3.7,4.8,997.8,17.9,0.5,0.6
28-Nov-81,7.9,3.5,0.9,0.9,1006,17.8,0.8,1.1
29-Nov-81,10.3,3.6,0.2,1.8,1011.3,9.5,0.4,0.5
30-Nov-81,12.3,6.6,8.3,1.4,1004.7,15.1,0.4,0.6
1-Dec-81,8.6,6.2,3.6,0,1015.8,4.3,0.4,0.5
2-Dec-81,9,5.9,5.8,0.1,1024.8,7.7,0.6,0.8
3-Dec-81,9.9,7.3,4.1,0,1022.9,16.9,0.7,0.9
4-Dec-81,10.8,3.5,4.4,0.8,1015.2,15.2,0.3,0.4
5-Dec-81,6,2.2,0.6,0.1,1007.5,9.5,0.3,0.4
6-Dec-81,7,2.6,0.7,4.8,993.5,11.4,0.3,0.5
7-Dec-81,6.7,2.1,4.5,13.4,982.5,9,0.3,0.5
8-Dec-81,2.1,-1.9,-4.1,7.4,979.5,9.8,0.1,0.1
9-Dec-81,2.1,-2.8,-2.8,0,985.5,9.1,0.1,0.2
10-Dec-81,0.1,-4.3,-3.6,0,989,4.6,0.2,0.2
11-Dec-81,0.6,-5.6,-3.3,0.4,990.5,7.6,0.1,0.1
12-Dec-81,1,-6.4,-8,0,996.3,4.4,0,0
13-Dec-81,5.6,-0.1,-10.1,29.7,976.7,19.8,1,1.5
14-Dec-81,6.3,-0.1,-1.2,6.7,975.8,17.2,0.6,0.9
15-Dec-81,5.9,0.9,-1.6,3.2,983.8,5.6,0.3,0.4
16-Dec-81,3.9,-0.4,-0.8,0,989.5,10.5,0.8,1
17-Dec-81,4.2,-0.3,-8,0,996.7,7.3,0.7,0.7
18-Dec-81,2.1,-2.9,-7.6,0,1004.8,6.4,0.4,0.5
19-Dec-81,7,-2.7,-7.7,0.5,996.2,17.9,0.7,1
20-Dec-81,9,3.7,4.2,7.2,981.2,7.8,0.1,0.1
21-Dec-81,5.7,3.5,-1.7,14.9,979.8,6.6,0.3,0.4
22-Dec-81,5.2,0.5,1.9,4.4,985.3,8.9,0.6,0.8
23-Dec-81,2.7,0.4,-1.9,0,986.4,12.5,0.9,1.1
24-Dec-81,2.2,-3.2,-2.2,0.4,992.6,8,0.2,0.2
25-Dec-81,7.6,-4.6,-10.7,0.3,998.1,8.2,0.2,0.3
26-Dec-81,8.2,5.6,-4.7,3,990.5,22.2,0.7,1.1
27-Dec-81,5.7,3.5,3.4,6.3,984.8,12.2,0.5,0.7
28-Dec-81,5.2,3.5,2.2,10.2,977.3,17.4,0.6,0.9
29-Dec-81,5.1,3.5,3.9,12.5,967.5,11.2,0.4,0.5
30-Dec-81,5.6,2.5,3.5,6.7,961.6,12.4,0.4,0.6
31-Dec-81,7.7,1,-1.9,0,974.2,4.5,0.2,0.3
1-Jan-82,7,0.9,-3.6,1.4,989,5.5,0.2,0.2
2-Jan-82,12.9,5.3,-0.9,9.3,991.7,11,0.6,0.8
3-Jan-82,12.5,9.2,10,2.7,982.5,10.9,0.6,0.8
4-Jan-82,11.1,8.4,6.4,1.9,983.2,11.3,0.7,0.7
5-Jan-82,9.3,2.9,5.2,3.1,992.8,10.1,0.6,0.7
6-Jan-82,3.2,0.6,0.7,0.3,1008.2,12,0.7,0.9
7-Jan-82,2.5,-0.1,-2.5,0,1009.4,13.7,0.8,1.1
8-Jan-82,0.8,-2.2,-0.4,18.1,1000.1,26,0.5,1
9-Jan-82,-1.3,-3.2,-7.6,1.8,1005.4,23.3,0.2,0.4
10-Jan-82,-0.1,-3.5,-5.8,0,1001.9,15.2,0.8,0.9
11-Jan-82,3.3,-4.9,-5.6,0,1003,9.4,0.5,0.6
12-Jan-82,3.1,-7.2,-10.1,0,1015.2,3.5,0.2,0.4
13-Jan-82,4,-3.4,-9,0,1018.2,3.5,0.1,0.2
14-Jan-82,3.5,-3.5,-9,0,1010.8,3.8,0.2,0.3
15-Jan-82,6.5,-3.8,-8.9,0.1,1001.1,9.8,0.3,0.4
16-Jan-82,9.1,3.9,-0.7,0.1,997.5,11.1,0.5,0.6
17-Jan-82,8.8,2.3,-3.6,0,1003.7,7,0.2,0.3
18-Jan-82,9.1,7.3,4.2,0,1000.5,11.1,0.7,0.9
19-Jan-82,9.2,6.5,6.4,3.4,1001.9,7.8,0.3,0.4
20-Jan-82,8.6,6,3.4,1.6,1000.8,11.6,0.8,1
21-Jan-82,9.9,4.9,3.1,2.3,1002.8,14,0.7,0.9
22-Jan-82,6,2.7,0.7,0,1010,16.3,0.8,1
23-Jan-82,8.5,3,0.5,0,1012.4,4.6,0.4,0.6
24-Jan-82,10,5.2,3.6,0,1012.5,7.8,0.2,0.3
25-Jan-82,11.4,7,3,2.4,1004.4,14.2,0.6,0.8
26-Jan-82,9.4,3.6,3,1.5,996.2,18.4,1,1.3
27-Jan-82,5.5,0.6,-3.9,0,1012.2,8.7,0.8,1
28-Jan-82,9.6,5.1,0.9,0.2,1013.5,15.5,0.9,1.1
29-Jan-82,11.8,7.9,5.5,0,1011.3,18.9,0.7,1
30-Jan-82,11,8.1,7.5,0,1013,17.9,0.8,1.1
31-Jan-82,10.7,7.5,6,0,1015.9,8.5,0.7,0.8
1-Feb-82,10.3,7.2,4.9,0.3,1012.2,9.6,0.8,1
2-Feb-82,7.9,5.6,5.5,0.2,1003.1,13.9,0.8,1.1
3-Feb-82,8.3,5.8,4.2,0.8,998.5,16.2,0.8,1.2
4-Feb-82,10.1,7.3,5.8,1.4,1001.5,14.5,0.6,0.9
5-Feb-82,12.6,7.5,7.5,0.1,1001.6,10.8,0.9,1.1
6-Feb-82,11.2,3.9,3.5,0.1,1000.9,13.9,1.1,1.4
7-Feb-82,10.3,0.8,-0.7,1.2,1002.2,10.8,1,1.2
8-Feb-82,11.2,0.8,-2,0.2,999.5,14.1,0.9,1.2
9-Feb-82,11.7,6.4,0.9,2.4,997.5,11,0.8,1
10-Feb-82,11.5,6,1.9,1.8,996.8,8.6,0.9,1.1
11-Feb-82,8.5,3.7,0.5,1,997.2,12.5,1.3,1.6
12-Feb-82,12.6,6.4,0.8,0,989.5,19.7,1.8,2.4
13-Feb-82,8.4,2.2,3.7,0,989,16.7,1.2,1.7
14-Feb-82,8.1,-0.1,-3.9,0,1003,7.5,0.7,1
15-Feb-82,7.4,2.3,-1.8,0,1012,7,0.6,0.9
16-Feb-82,6.7,1.4,-4.6,0,1015.3,6,0.7,0.9
17-Feb-82,4,2.5,0,0.2,1010.8,11.5,0.9,1.2
18-Feb-82,5.1,2.3,1.9,0.7,1010.1,4.5,0.6,0.8
19-Feb-82,7.2,2.1,-1.4,0,1011.8,12.9,0.6,1
20-Feb-82,6.5,2.1,4.7,0,1009,17.8,0.9,1.4
21-Feb-82,5.1,2.4,1.9,3.4,1003.3,16.3,0.7,1.1
22-Feb-82,7.1,-0.4,-2,0,1005.9,5.3,0.5,0.7
23-Feb-82,8.4,-1.5,-3.2,0,1006.1,6.6,0.6,0.9
24-Feb-82,9.7,1.8,-2.6,3.1,991.5,11.7,0.8,1.1
25-Feb-82,9.4,0.6,-0.4,1.1,987.7,10.4,1,1.4
26-Feb-82,11.2,5.6,2.5,3.1,989.6,12.5,1.2,1.7
27-Feb-82,12.1,3.3,-2.4,0,993.6,6.5,0.7,1
28-Feb-82,14.5,8,4,2.8,989.3,15.1,1.6,2.2
1-Mar-82,8.2,3.8,2.8,0.5,986.4,16.2,1.1,1.7
2-Mar-82,11.5,3.5,1.1,4.5,988.3,20.1,1.4,2
3-Mar-82,8.4,3.8,2.4,3.8,984,20.1,1.3,2.1
4-Mar-82,9.7,1.5,1.2,0.4,1004.9,11.5,1.2,1.7
5-Mar-82,9.5,1,-5.8,1.2,1015.9,9,1,1.4
6-Mar-82,11.8,3.2,5,5.8,1008.9,11,0.9,1.2
7-Mar-82,9.8,-0.5,-2.1,0,1011.8,6.2,1.2,1.7
8-Mar-82,8,2.7,2,1.2,1002.5,12.1,1.3,1.9
9-Mar-82,10.1,3.2,-1.3,3.7,987.3,16.2,1.1,1.6
10-Mar-82,9.5,0.5,4.8,2.5,982,19.8,0.8,1.5
11-Mar-82,7.6,0.8,-1,1.3,988.5,16.5,1.1,1.8
12-Mar-82,10.1,1,0.9,1.5,982.4,23.4,1.4,2.5
13-Mar-82,9.4,1.3,-0.5,0.4,1000.8,14.6,1.4,2.1
14-Mar-82,9.7,5,3.3,3.6,993,15,1.4,2.1
15-Mar-82,9.3,1.1,0,4.7,983.5,15.7,1.3,2.2
16-Mar-82,8.5,1.6,-0.3,1.2,982.8,19,1.4,2.3
17-Mar-82,8.4,2.5,1.4,0.1,992.3,15.9,1.5,2.4
18-Mar-82,9.2,1.3,0,0,999.2,9.7,1.4,2
19-Mar-82,9.8,3.6,1.7,5.5,995.5,11.7,1.3,1.8
20-Mar-82,8.8,3.9,2.2,0.6,1000.8,8.2,1.2,1.8
21-Mar-82,13.2,4,3.5,2.9,1008.7,10.2,1.6,2.4
22-Mar-82,10.6,2.3,0.6,0,1019.1,6.2,1.4,2
23-Mar-82,13.6,4.8,-0.6,0,1024.4,7.5,2,2.7
24-Mar-82,14,6.2,4.4,0,1025.3,8.6,2.1,2.9
25-Mar-82,15.9,5,-1.5,0,1021.4,5.1,2.2,3
26-Mar-82,11.4,1.9,-1.7,0,1015.8,3.8,1.5,2.1
27-Mar-82,8,-1.3,-3.5,0,1009,3,0.8,1.2
28-Mar-82,12.1,2.4,-0.4,0,1005.2,5.8,1.6,2.3
29-Mar-82,9.9,2.5,1,0,1008.4,14.8,2.2,3.2
30-Mar-82,9.1,1.2,-2.2,0,1013.4,7.3,1.4,2.1
31-Mar-82,9.7,5,3.6,0,1010,8.3,1.5,2.2
1-Apr-82,8,5.4,4.2,0,1002.8,10.2,1.3,1.9
2-Apr-82,13,2.8,-2.8,0,1002.7,4.6,1.6,2.1
3-Apr-82,9.2,5,-0.6,6.7,1000.8,11.5,0.9,1.3
4-Apr-82,13.2,7.6,7.3,4.9,1000.5,9.8,1.7,2.6
5-Apr-82,11.8,6.8,3.8,0,999.2,6.8,1.4,2.1
6-Apr-82,13.8,6.3,4.5,6.8,994,6.6,1.5,2.2
7-Apr-82,13.4,8.1,5.7,1,991.8,11.9,1.7,2.5
8-Apr-82,9.2,1.9,3.4,0,1005.6,13.2,1.6,2.6
9-Apr-82,11.6,0,-0.8,0,1013.1,13.6,2.1,3.3
10-Apr-82,11.1,5.3,4,0,1010,10.3,1.7,2.5
11-Apr-82,10.3,2,0.1,0,1011.5,6.2,1.7,2.5
12-Apr-82,8.8,2.5,-1,0,1012.2,5,1.8,2.6
13-Apr-82,12.2,4.6,-0.7,0,1013.5,4.8,1.9,2.6
14-Apr-82,14.1,7.6,3.4,0,1013.7,6.2,1.9,2.6
15-Apr-82,15.9,6.5,3.1,0,1013.6,4.2,2,2.8
16-Apr-82,14.8,7.5,6.4,0,1015.8,6.8,2.3,3.3
17-Apr-82,11.7,5,1,0,1016.8,7.5,2.2,3.4
18-Apr-82,12.9,3.9,-1.4,0,1015.4,4.5,2.2,3.1
19-Apr-82,14,4.6,-2.4,0,1012.3,6.2,2.5,3.6
20-Apr-82,14,4.8,-0.5,0,1012.2,8.4,2,2.9
21-Apr-82,14.1,2.9,1.6,0,1011.4,6.3,2.2,3.2
22-Apr-82,15.1,5,8.3,0.1,1012.2,9,2.1,2.9
23-Apr-82,13.7,2.6,0.1,0,1019.6,10.9,2.5,3.7
24-Apr-82,14.7,6.1,3.6,0,1026.2,5,2.4,3.3
25-Apr-82,13.9,5.1,0.4,0,1029,4.3,1.9,2.5
26-Apr-82,15.1,6.9,2.7,0,1028.9,4.9,2.7,3.8
27-Apr-82,16.7,4.4,0.8,0,1025.7,3.7,2.8,3.9
28-Apr-82,16.3,5,1.5,0,1019.2,12.6,2.7,4
29-Apr-82,11.1,6.3,5.3,0,1014.6,13.8,1.6,2.3
30-Apr-82,13.6,8.7,8,0,1009.7,17.8,2.3,3.5
1-May-82,10.6,3,5,0,1008.5,17.5,2.4,4.2
2-May-82,11,3,0.7,7.5,997.8,18.1,1.6,2.7
3-May-82,10.4,2.7,1.2,0.6,988.8,17.2,3.1,5.2
4-May-82,10.5,1.1,0,4.1,994.6,9.4,2.6,3.9
5-May-82,10.4,1.1,0.6,0.5,1001.1,8.6,2.3,3.6
6-May-82,9.5,1,-0.4,0,1007.6,8.7,2.4,3.6
7-May-82,9.5,2.2,-3.2,0,1010.9,5.8,1.8,2.6
8-May-82,14.1,1.7,-5,0,1011.7,4.2,2.8,4
9-May-82,16.5,6.3,1.2,0,1007.2,7.8,3.1,4.3
10-May-82,13.3,7,1.5,0,1007.5,10.7,2.2,3.3
11-May-82,15.3,6.4,-0.5,0,1011.2,9.6,3.3,5
12-May-82,15.6,8.2,7.3,0.3,1013.1,10,2.4,3.3
13-May-82,15.2,9.5,7.2,0,1013.8,9.2,1.9,2.6
14-May-82,14.4,10.6,7.4,0.5,1011.4,3.8,1.5,2
15-May-82,14.9,9.8,8.6,1.6,1004.3,3,1.4,1.8
16-May-82,16.5,7.5,1.6,0.9,1001.1,7.2,2.5,3.5
17-May-82,14.1,8.6,2.6,4.5,1003.2,5.5,1.9,2.6
18-May-82,15,8.3,6.8,5.4,1004.8,5.8,2.4,3.3
19-May-82,14,5.8,2.6,2.4,1006.9,5.5,1.7,2.4
20-May-82,16.1,9,8.9,1.2,1010,3.5,2.5,3.4
21-May-82,14,9.6,6.7,2.5,1005.9,7,1.2,1.7
22-May-82,16.4,9.5,8.6,4,995.2,10.8,2.7,4.1
23-May-82,15.9,9.1,7.9,7.9,993.6,12.3,2.6,4.1
24-May-82,17.5,9.6,8.9,0.7,996.9,12.4,2.4,3.4
25-May-82,16.1,9.7,9.4,10,1000.1,9.4,2.1,2.9
26-May-82,16.8,8.5,7.6,0,1007.3,6.7,2.9,4
27-May-82,16.8,5.5,3.8,5,1010.8,8.5,3.1,4.6
28-May-82,17,8.4,6.3,0,1013,10.8,2.7,3.9
29-May-82,20,10,7.5,0,1016,9.6,4.7,6.5
30-May-82,20.3,8.3,2.8,0,1014,4.5,4.1,5.6
31-May-82,19.1,11,6.9,0,1010,5,3,4
1-Jun-82,19.1,11.6,5.6,0,1011.6,3.6,3.6,4.9
2-Jun-82,20.8,8.8,5.6,0,1009.2,2.8,3.6,4.8
3-Jun-82,19.4,11.9,10.1,0,1007.3,4.5,3.5,4.8
4-Jun-82,21,12.2,10.9,0,1006.8,7.3,3.7,5.3
5-Jun-82,20.9,11.8,8.9,0,1007.2,4.5,3.5,4.7
6-Jun-82,18.6,11,7.1,0,1006.9,5.1,2.6,3.5
7-Jun-82,20.1,10.9,5.3,0,1011.5,5,3.4,4.6
8-Jun-82,19.6,11.1,7.2,0,1012.8,3.4,3.8,5.1
9-Jun-82,19.1,9.9,4.9,0,1009.2,5.1,2.6,3.5
10-Jun-82,15.3,10.3,10.4,14.8,1001,7.1,1,1.3
11-Jun-82,18,8.9,7.5,1.1,994.5,6.5,2.8,4
12-Jun-82,19.1,8.6,5.8,1.5,995.1,5.3,3.2,4.4
13-Jun-82,16.1,8.6,9,2.2,1001.8,5,2.5,3.4
14-Jun-82,15.3,7.9,3.8,0,1005.3,5.4,3.1,4.3
15-Jun-82,17,10.6,8.9,8.1,1000.5,10.9,2.1,2.8
16-Jun-82,16.9,10.9,10.5,0.1,1002.2,6.4,2.3,3.2
17-Jun-82,19.3,10.6,9,0,1001.5,9.2,3.4,4.9
18-Jun-82,16.7,11.3,10.5,2.7,994.6,12.1,2.5,3.7
19-Jun-82,17.9,11.3,11.2,2.9,1000.8,6.9,2.6,3.5
20-Jun-82,17.7,11.9,8.6,0,1005.2,5.5,2.8,3.8
21-Jun-82,16.8,11.2,10.4,0,1002.9,7.3,2.6,3.8
22-Jun-82,11.4,9.8,9.7,27.5,995.7,21,0.6,1
23-Jun-82,11.9,9.7,9.8,0,994.2,13.8,1.2,1.8
24-Jun-82,16.4,10.4,9,9.9,997.5,8.6,2.2,3.2
25-Jun-82,14.9,12,10.5,16.3,993.5,8.2,1.1,1.6
26-Jun-82,17.5,10.1,9.4,0.9,992.5,3.5,2.4,3.2
27-Jun-82,18.6,11.8,10.6,6,993.7,9.4,3,4.3
28-Jun-82,17.6,11,9.4,6.3,993.3,13,2.8,4.4
29-Jun-82,17.9,9.6,7.8,1.7,1003.7,11.1,3.4,5.2
30-Jun-82,17.6,10.2,7.2,0.2,1007.8,8.7,2.3,3.2
1-Jul-82,18.1,11.3,10.2,0,1005.1,9.9,2.8,4
2-Jul-82,18,9.3,7.1,0,1002.4,8.2,3.2,4.5
3-Jul-82,17.7,9.2,7.5,0,1002.3,9.8,3.2,4.7
4-Jul-82,18.8,11.1,10,0.1,1005.7,11.8,3.1,4.6
5-Jul-82,19,9.7,7.4,1.4,1007.3,7.7,2.2,3
6-Jul-82,19,13.4,13.4,0.3,1006.8,8,3.1,4.4
7-Jul-82,22.1,13.3,9.9,0,1009.5,6.2,2.3,3
8-Jul-82,20.2,14.3,14.4,2.5,1007.2,7.1,2.5,3.4
9-Jul-82,19.6,12.8,14.4,0.7,1003,10,2.1,3
10-Jul-82,14.8,10.4,9.5,1.6,1008.8,5.2,1.7,2.3
11-Jul-82,16.5,10.3,11,0.4,1012.6,9.8,2.5,3.6
12-Jul-82,18.7,13.9,12.8,0.2,1010.8,11,2.9,4.2
13-Jul-82,20.1,13.6,10.7,0,1006.9,4.1,2.7,3.6
14-Jul-82,20.2,13.1,10.6,0,1002.8,7.3,2.6,3.4
15-Jul-82,18.4,9.8,8.8,0.8,1001.8,10.8,3.1,4.4
16-Jul-82,18.3,10,9.9,0,1006.8,7.7,2.6,3.6
17-Jul-82,21.1,13,12.5,0.2,1013.8,7.4,2.4,3.1
18-Jul-82,18.3,10.9,6.2,0,1019.8,4.3,3.7,5.1
19-Jul-82,18.8,9,3.1,0,1020.1,4.4,3.6,5
20-Jul-82,19,11.7,6.7,0,1018.8,5.7,3.4,4.8
21-Jul-82,21,13.3,9.4,0,1017.5,5.1,3.8,5.2
22-Jul-82,22,12.7,8,0,1015.9,3.2,4,5.2
23-Jul-82,20.3,12.8,8.3,0,1014.4,3.5,3.4,4.5
24-Jul-82,20.4,11.5,6.9,0,1014,3,3.1,4.1
25-Jul-82,21.7,10.8,9.6,0,1016.8,7.2,2.8,3.8
26-Jul-82,20.8,13.5,13.2,0,1017.5,4.3,3.7,5
27-Jul-82,20.1,10.3,7.8,0,1015.6,4.6,3.5,4.8
28-Jul-82,19.7,13.3,13.2,0,1014.9,4.3,2.6,3.5
29-Jul-82,20,11.5,7.2,0,1012.9,3.8,3.5,4.7
30-Jul-82,21.4,10.6,6.6,0,1008,4.6,3.4,4.6
31-Jul-82,18.8,14,11.3,1,1004.1,7.9,2.1,2.8
